,Model,Year,KM,Sell_Price,IsaPro?,Number,Mean_Price_Argus,Exceed_Mean_Price,lat,long
427,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,6900,19900,Pro,0609715599,17700.0,True,48.95050699999999,3.130059
428,Renault Captur ESSENCE INTENS,2014.0,5000,18400,0,0.0,16650.0,True,48.789808,1.601126
429,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,1,17490,Pro,0175951008,17700.0,False,48.88077699999999,2.110156
430,Renault Captur DIESEL BUSINESS,2013.0,30560,13900,Pro,0169936710,16850.0,False,48.730756,2.27137
431,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,21000,15900,0,0.0,17700.0,False,48.993659,2.945494
433,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,17490,Pro,0175951008,17700.0,False,48.88077699999999,2.110156
434,Renault Captur DIESEL ARIZONA ECO2,2014.0,9500,17000,0,0.0,17700.0,False,48.969534,1.68413
436,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,10506,17490,Pro,0160059293,16000.0,True,48.85478,2.628701
437,Renault Captur DIESEL BUSINESS,2013.0,29723,14850,Pro,0142531111,16850.0,False,48.816363,2.317384
438,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,8090,16985,Pro,0139754280,16100.0,True,48.918524,1.96978
439,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,9500,14990,Pro,0.0,15500.0,False,48.7980422,2.4800862
440,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,100,19850,Pro,0143240835,17700.0,True,48.841386,2.504038
441,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,100,17990,Pro,0143240835,15500.0,True,48.841386,2.504038
444,Renault Captur DIESEL 1.5 DCI 90 ZEN EDC,2014.0,10,18511,Pro,0175834788,16200.0,True,48.760344,2.387405
445,Renault Captur DIESEL ARIZONA,2014.0,6200,18700,0,0650444768,17700.0,True,48.780426,2.266257
446,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,21500,16500,0,0652165632,16100.0,True,48.9220615,2.2533313
447,Renault Captur DIESEL 1.5 DCI 90 ARIZONA EDC ECO2,2014.0,3880,20300,0,0659956206,18300.0,True,48.8301019,2.005269
448,Renault Captur DIESEL INTENS,2014.0,10,19990,Pro,0160657097,17600.0,True,48.526605,2.571664
449,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,15000,18000,0,0.0,17700.0,True,48.7025751,2.0696133
451,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,2198,18900,Pro,0160059293,16000.0,True,48.85478,2.628701
452,Renault Captur DIESEL INTENS,2013.0,9999,16690,0,0.0,17600.0,False,48.7025751,2.0696133
453,Renault Captur DIESEL 1.5 DCI 90 ZEN EDC,2014.0,2244,19690,Pro,0160059293,16200.0,True,48.85478,2.628701
455,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,4896,17190,Pro,0156837400,16000.0,True,48.892423,2.215331
456,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,10771,17900,Pro,0130157765,17700.0,True,48.896391,2.160098
457,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,4500,20490,Pro,0160625056,17500.0,True,48.69122669999999,2.6103697
458,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,8995,18980,Pro,0160625056,17700.0,True,48.69122669999999,2.6103697
459,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,21050,16890,Pro,0139754280,16100.0,True,48.918524,1.96978
460,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,8360,17790,Pro,0178455073,16000.0,True,48.8718722,2.3176432
461,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,5250,17490,Pro,0178455073,15500.0,True,48.8718722,2.3176432
462,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,15,17900,Pro,0148941616,17700.0,True,48.886727,2.505069
463,Renault Captur ESSENCE INTENS,2014.0,10,17022,Pro,0175834788,16650.0,True,48.760344,2.387405
464,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,10,19390,Pro,0175834788,17500.0,True,48.760344,2.387405
465,Renault Captur DIESEL 1.5 DCI 90 ZEN EDC,2014.0,10,17990,Pro,0175834788,16200.0,True,48.760344,2.387405
466,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2014.0,10,18150,Pro,0175834788,17800.0,True,48.760344,2.387405
467,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2013.0,18500,17730,0,0.0,17800.0,False,49.130715,2.293932
468,Renault Captur DIESEL ZEN,2014.0,10,17820,Pro,0175834788,16100.0,True,48.760344,2.387405
469,Renault Captur DIESEL INTENS,2014.0,10,18264,Pro,0175834788,17600.0,True,48.760344,2.387405
470,Renault Captur ESSENCE INTENS,2014.0,30,16900,0,0.0,16650.0,True,48.93897,2.538716
471,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,19900,15880,Pro,0139145454,16100.0,False,48.941106,2.158431
472,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S LIFE ECO2,2013.0,1320,14990,Pro,0139316439,12700.0,True,49.01575099999999,2.191521
473,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,8860,16900,Pro,0139316439,16000.0,True,49.01575099999999,2.191521
474,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,9360,16900,Pro,0139316439,16100.0,True,49.01575099999999,2.191521
475,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2013.0,6950,18300,0,0.0,17800.0,True,48.759255,2.302553
476,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,17431,16980,Pro,0615872883,16100.0,True,48.542105,2.6554
477,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2013.0,10131,18490,Pro,0160059293,17800.0,True,48.85478,2.628701
478,Renault Captur ESSENCE 0.9 TCE 90 ENERGY ARIZONA ECO2,2014.0,10,16970,Pro,0184141900,16100.0,True,48.911358,2.8281139
479,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,221,19990,Pro,0160657097,17700.0,True,48.526605,2.571664
480,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,17421,18680,Pro,0160625056,17500.0,True,48.69122669999999,2.6103697
482,Renault Captur ESSENCE 1.2 TCE 120 ZEN EDC,2014.0,9,18900,Pro,0160059293,16000.0,True,48.85478,2.628701
483,Renault Captur DIESEL INTENS,2014.0,6500,18500,0,0.0,17600.0,True,48.991435,1.809326
485,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,185,19590,Pro,0130282837,17700.0,True,49.152233,2.269571
486,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,18978,15790,Pro,0178769520,16000.0,False,48.9472096,2.2466847
487,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,23788,15990,Pro,0175448164,16000.0,False,48.757205,2.326243
488,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,20411,18200,0,0.0,17700.0,True,48.82342,1.976374
489,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,1000,16500,0,0.0,17500.0,False,48.900552,2.25929
490,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2013.0,15500,15500,0,0.0,15500.0,False,48.936181,2.357443
491,Renault Captur DIESEL INTENS,2014.0,10,19182,Pro,0175834788,17600.0,True,48.760344,2.387405
492,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,29177,14880,Pro,0169340404,16100.0,False,48.6964029,2.236654
493,Renault Captur ESSENCE,2013.0,7800,16300,0,0.0,15642.857142857143,True,48.85799300000001,2.381153
494,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,41494,13900,Pro,0161123085,16000.0,False,48.776731,2.001844
495,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,37929,13990,Pro,0161123085,16000.0,False,48.776731,2.001844
496,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,19852,16990,Pro,0174076006,16100.0,True,48.85799300000001,2.381153
497,Renault Captur ESSENCE INTENS,2013.0,10000,16550,0,0.0,16650.0,False,48.720171,2.461891
498,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,40375,13990,Pro,0161123085,16000.0,False,48.776731,2.001844
499,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,8800,16800,0,0.0,17700.0,False,48.69305199999999,2.515825
500,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,3863,17890,Pro,0174076006,16000.0,True,48.85799300000001,2.381153
501,Renault Captur ESSENCE INTENS,2014.0,2100,16200,0,0684848220,16650.0,False,48.643868,1.829079
502,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,18805,16490,Pro,0174076006,16100.0,True,48.85799300000001,2.381153
503,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,19000,19000,0,0.0,17700.0,True,48.78290699999999,1.960077
504,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,18600,Pro,0.0,17700.0,True,48.89321700000001,2.287864
505,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,19199,16980,Pro,0615872883,16100.0,True,48.542105,2.6554
506,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,3457,16990,Pro,0175448151,16000.0,True,48.801408,2.130122
507,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,170,19590,Pro,0130282836,17700.0,True,49.152233,2.269571
508,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S ZEN ECO2,2014.0,5385,17200,Pro,0160059293,14200.0,True,48.85478,2.628701
509,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,3080,18990,Pro,0160926972,17500.0,True,48.6792779,2.16647
510,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,10,16900,Pro,0175448151,16000.0,True,48.801408,2.130122
511,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,5780,17890,Pro,0178455073,16000.0,True,48.8718722,2.3176432
512,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S LIFE ECO2,2014.0,10,14800,Pro,0140709104,12700.0,True,48.8585799,2.2847017
513,Renault Captur DIESEL INTENS,2013.0,12500,17000,0,0.0,17600.0,False,48.875661,2.485932
514,Renault Captur DIESEL,2014.0,37927,13300,0,0.0,16788.88888888889,False,48.904526,2.304768
515,Renault Captur DIESEL ZEN,2013.0,14500,16900,0,0.0,16100.0,True,48.787899,2.190408
516,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S ZEN ECO2,2013.0,12000,13700,0,0.0,14200.0,False,43.362402,-1.700075
517,Renault Captur DIESEL ECO2,2013.0,38000,15500,0,0.0,16633.333333333332,False,45.037085,0.364299
519,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,22000,15200,Pro,0608559898,16100.0,False,44.8448769,-0.656358
520,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,18144,15000,Pro,0559331638,16100.0,False,43.399259,-0.432582
521,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,9500,17500,0,0553668949,17700.0,False,44.2035321,0.6251540999999999
522,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,18013,15000,Pro,0698288701,16100.0,False,44.8448769,-0.656358
524,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,19520,14800,Pro,0825809109,16100.0,False,44.8448769,-0.656358
525,Renault Captur DIESEL ARIZONA ECO2,2014.0,11000,18290,Pro,0582848237,17700.0,True,44.880163,-0.523108
526,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19390,Pro,0582848237,17700.0,True,44.880163,-0.523108
527,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19490,Pro,0553684931,17700.0,True,44.1749628,0.6441101
532,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,20850,15990,Pro,0558055326,16000.0,False,43.759137,-0.574221
533,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,18990,Pro,0582848237,17700.0,True,44.880163,-0.523108
534,Renault Captur ESSENCE ARIZONA,2013.0,17000,13490,Pro,0559049559,16650.0,False,43.2951,-0.370797
535,Renault Captur DIESEL BUSINESS,2013.0,14768,16990,Pro,0556120000,16850.0,True,44.8448769,-0.656358
536,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,23739,18590,Pro,0524449118,17700.0,True,43.893485,-0.4997819999999999
537,Renault Captur DIESEL INTENS,2014.0,10,19490,Pro,0.0,17600.0,True,44.214076,0.484675
538,Renault Captur DIESEL ZEN,2013.0,11000,15900,Pro,0558977101,16100.0,False,43.751052,-0.7487619999999999
539,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,16157,18500,Pro,0531081450,17700.0,True,44.80583,-0.630386
540,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19990,Pro,0.0,17700.0,True,44.8772685,-0.554149
541,Renault Captur ESSENCE ZEN,2013.0,14000,14990,Pro,0.0,15100.0,False,43.439236,-1.590062
543,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,16000,17000,0,0.0,17700.0,False,44.163863,-1.0328679
544,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,3140,17490,Pro,0531081574,15500.0,True,44.8630273,-0.5967369
545,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,21778,17490,Pro,0540017303,17700.0,False,43.492949,-1.474841
546,Renault Captur DIESEL INTENS,2014.0,19000,16990,Pro,0556920684,17600.0,False,44.7864205,-0.498324
548,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2014.0,9206,17490,Pro,0.0,17800.0,False,44.885793,-0.6488149999999999
549,Renault Captur ESSENCE,2014.0,12500,16500,0,0.0,15642.857142857143,True,44.635606,-1.0208759
550,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,3576,17795,Pro,0553636565,17700.0,True,44.853806,0.483392
551,Renault Captur DIESEL INTENS,2013.0,11000,20490,Pro,0557215831,17600.0,True,44.8448769,-0.656358
552,Renault Captur ESSENCE INTENS,2014.0,10,17290,Pro,0.0,16650.0,True,43.439236,-1.590062
553,Renault Captur ESSENCE INTENS,2013.0,8700,15900,0,0.0,16650.0,False,44.80583,-0.630386
554,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,27000,16500,Pro,0553356415,17700.0,False,45.184029,0.7211149
555,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,29383,16500,Pro,0531081450,16100.0,True,44.80583,-0.630386
556,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,20750,16490,Pro,0531081576,16100.0,True,44.880163,-0.523108
557,Renault Captur DIESEL ECO2,2013.0,63000,14500,Pro,0669093874,16633.333333333332,False,44.8448769,-0.656358
558,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,21500,18290,Pro,0558780666,17700.0,True,44.3946602,-1.164218
559,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,8900,19490,Pro,0558780666,17500.0,True,44.3946602,-1.164218
560,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,13360,17200,Pro,0.0,16100.0,True,45.01555399999999,-0.379659
562,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,18000,16590,Pro,0.0,16100.0,True,43.368262,-0.6205520000000001
563,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19290,Pro,0556225600,17700.0,True,44.5628136,-1.1929114
564,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,4633,18490,Pro,0540017303,17700.0,True,43.492949,-1.474841
565,Renault Captur DIESEL 1.5 DCI 90 BUSINESS EDC,2014.0,19734,17595,Pro,0553636565,17600.0,False,44.853806,0.483392
566,Renault Captur ESSENCE INTENS,2014.0,17897,17490,Pro,0557525270,16650.0,True,44.5628136,-1.1929114
567,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,20116,16800,Pro,0634905428,16100.0,True,45.196131,0.77911
568,Renault Captur DIESEL INTENS,2014.0,5,18990,Pro,0.0,17600.0,True,43.724934,-1.051409
569,Renault Captur DIESEL INTENS,2014.0,10,17900,Pro,0.0,17600.0,True,43.439236,-1.590062
570,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,28830,15990,Pro,0625496653,17700.0,False,43.637844,-1.420939
571,Renault Captur DIESEL INTENS,2014.0,10,18950,Pro,0556987750,17600.0,True,44.873167,-0.677914
572,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,12377,16890,Pro,0524449118,16000.0,True,43.893485,-0.4997819999999999
574,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,10541,15900,Pro,0531081450,16000.0,False,44.80583,-0.630386
575,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,20,18690,Pro,0557818910,17700.0,True,44.8350088,-0.5872689999999999
576,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,16492,16990,Pro,0558784350,16100.0,True,44.35261999999999,-1.0729979
577,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,18990,Pro,0582848036,17700.0,True,43.708608,-1.051945
578,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,10,18950,Pro,0535372089,17700.0,True,43.492949,-1.474841
579,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,17400,17490,Pro,0556132965,16000.0,True,44.8448769,-0.656358
580,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,11470,16690,Pro,0556634469,16000.0,True,44.555419,-0.245126
581,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,19070,16590,Pro,0556634469,16100.0,True,44.555419,-0.245126
582,Renault Captur ESSENCE 1.2 TCE 120 ZEN EDC,2014.0,5496,16991,Pro,0531081576,16000.0,True,44.880163,-0.523108
583,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,19459,16490,Pro,0524449901,16100.0,True,43.708608,-1.051945
584,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,8650,17900,Pro,0547200024,16100.0,True,43.2951,-0.370797
585,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,4580,17890,Pro,0531081574,16000.0,True,44.8630273,-0.5967369
586,Renault Captur DIESEL ARIZONA ECO2,2014.0,17000,19400,0,0.0,17700.0,True,44.84402799999999,0.210809
588,Renault Captur ESSENCE INTENS,2013.0,13000,14200,0,0686415358,16650.0,False,43.359399,-1.766148
589,Renault Captur DIESEL ARIZONA ECO2,2014.0,19993,16795,Pro,0553636565,17700.0,False,44.853806,0.483392
590,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,7535,17990,Pro,0531081640,16000.0,True,44.7799813,-0.5672574
591,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,13500,16190,0,0.0,16000.0,True,44.727859,-0.59709
592,Renault Captur ESSENCE 1.2 TCE 120 ZEN EDC,2014.0,770,18590,Pro,0531081576,16000.0,True,44.880163,-0.523108
593,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10683,18500,Pro,0531081450,17700.0,True,44.80583,-0.630386
594,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,25997,16990,Pro,0559387915,17700.0,False,43.48755999999999,-0.7739279
596,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,16768,16500,Pro,0531081450,16000.0,True,44.80583,-0.630386
597,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,50,18790,Pro,0.0,16000.0,True,43.4669359,-1.415368
598,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,1190,19500,Pro,0559028670,17700.0,True,43.2951,-0.370797
599,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,24896,15500,Pro,0547200024,16100.0,False,43.2951,-0.370797
601,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,19500,18490,Pro,0524449901,17700.0,True,43.708608,-1.051945
602,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,21000,17990,Pro,0524449901,16100.0,True,43.708608,-1.051945
604,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,18500,18490,Pro,0524449901,17700.0,True,43.708608,-1.051945
605,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2014.0,6703,19800,Pro,0634905428,17500.0,True,45.196131,0.77911
607,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,14300,17490,Pro,0.0,17700.0,False,44.7556273,-1.0635486
608,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,1,18490,Pro,0676528245,17700.0,True,44.8448769,-0.656358
609,Renault Captur ESSENCE 1.2 TCE 120 INTENS EDC,2013.0,16670,17500,Pro,0531081516,17800.0,False,43.194413,-0.6052919999999999
610,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,12839,17890,Pro,0531081574,17700.0,True,44.8630273,-0.5967369
611,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,22747,17890,Pro,0531081574,17700.0,True,44.8630273,-0.5967369
612,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,20320,17300,Pro,0531081516,16100.0,True,43.194413,-0.6052919999999999
613,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,18193,17890,Pro,0531081574,17700.0,True,44.8630273,-0.5967369
614,Renault Captur ESSENCE 0.9 TCE 90 ENERGY S&S INTENS ECO2,2014.0,14763,17590,Pro,0531081574,15500.0,True,44.8630273,-0.5967369
615,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,20,18990,Pro,0682651460,17700.0,True,43.893485,-0.4997819999999999
616,Renault Captur DIESEL INTENS,2014.0,11000,17880,Pro,0.0,17600.0,True,44.565289,-0.226334
617,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,14417,18500,Pro,0531081450,17700.0,True,44.80583,-0.630386
618,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,15640,18500,Pro,0531081450,17700.0,True,44.80583,-0.630386
619,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,18403,17891,Pro,0531081576,17700.0,True,44.880163,-0.523108
620,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,9118,17390,Pro,0531081576,16100.0,True,44.880163,-0.523108
621,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2013.0,22849,15990,Pro,0547200024,16000.0,False,43.2951,-0.370797
622,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,7100,18000,0,0.0,17700.0,True,44.916735,-0.4271
623,Renault Captur DIESEL 1.5 DCI 90 INTENS EDC,2013.0,7300,19700,Pro,0.0,17500.0,True,44.73074099999999,0.6074729999999999
624,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,23600,16500,Pro,0695009482,16100.0,True,43.388051,-1.663055
625,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,15688,17400,Pro,0634905428,17700.0,False,45.196131,0.77911
626,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S ZEN ECO2,2014.0,6999,16990,Pro,0524449901,16000.0,True,43.708608,-1.051945
627,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,14082,17400,Pro,0634905428,17700.0,False,45.196131,0.77911
629,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,10,19990,Pro,0558859191,17700.0,True,43.893485,-0.4997819999999999
630,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2013.0,25000,18000,0,0.0,17700.0,True,45.515125,-1.123258
631,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,9418,17790,Pro,0531081576,16100.0,True,44.880163,-0.523108
633,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,5,19990,Pro,0558784350,17700.0,True,44.35261999999999,-1.0729979
634,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2013.0,19960,16795,Pro,0.0,16100.0,True,44.853806,0.483392
635,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S BUSINESS ECO2,2014.0,19993,16795,Pro,0.0,16100.0,True,44.853806,0.483392
636,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,1500,19500,Pro,0559563596,17700.0,True,43.544854,-1.386248
637,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,61,19520,Pro,0559598585,17700.0,True,43.492949,-1.474841
638,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,23,19290,Pro,0559598585,17700.0,True,43.492949,-1.474841
639,Renault Captur DIESEL 1.5 DCI 90 ENERGY S&S INTENS ECO2,2014.0,3023,19595,Pro,0553636565,17700.0,True,44.853806,0.483392
640,Renault Captur DIESEL ECO2,2014.0,1,18200,Pro,0.0,16633.333333333332,True,43.3584189,-0.0466559
641,Renault Captur DIESEL ZEN,2014.0,3900,17990,Pro,0556410095,16100.0,True,45.305814,-0.93519
